2026-07-25T19:51:07.530Z	apatosaurus	3-ecosysteme	done
2026-07-25T19:51:07.530Z	apatosaurus	4-paris	start
2026-07-25T19:53:00.263Z	apatosaurus	4-paris	done
2026-07-25T19:53:00.264Z	apatosaurus	5-funfact	start
2026-07-25T19:53:00.266Z	apatosaurus	5-funfact	done
2026-07-25T19:53:00.345Z	dilophosaurus	1-echelle	start
2026-07-25T19:53:00.347Z	dilophosaurus	1-echelle	done
2026-07-25T19:53:00.348Z	dilophosaurus	2-manger	start
2026-07-25T19:53:00.349Z	dilophosaurus	2-manger	done
2026-07-25T19:53:00.350Z	dilophosaurus	3-ecosysteme	start
2026-07-25T19:53:00.351Z	dilophosaurus	3-ecosysteme	done
2026-07-25T19:53:00.352Z	dilophosaurus	4-paris	start
2026-07-25T19:54:33.234Z	dilophosaurus	4-paris	done
2026-07-25T19:54:33.235Z	dilophosaurus	5-funfact	start
2026-07-25T19:54:33.301Z	dilophosaurus	5-funfact	done
2026-07-29T22:24:38.178Z	saurolophus	1-echelle	start
2026-07-29T22:24:38.182Z	saurolophus	1-echelle	done
2026-07-29T22:24:38.182Z	saurolophus	2-manger	start
2026-07-29T22:24:38.183Z	saurolophus	2-manger	done
2026-07-29T22:24:38.184Z	saurolophus	3-ecosysteme	start
2026-07-29T22:24:38.185Z	saurolophus	3-ecosysteme	done
2026-07-29T22:24:38.185Z	saurolophus	4-paris	start
2026-07-29T22:24:38.187Z	saurolophus	4-paris	done
2026-07-29T22:24:38.188Z	saurolophus	5-funfact	start
2026-07-29T22:24:38.189Z	saurolophus	5-funfact	done
2026-07-29T22:27:09.639Z	saurolophus	1-echelle	start
2026-07-29T22:27:09.644Z	saurolophus	1-echelle	done
2026-07-29T22:27:09.645Z	saurolophus	2-manger	start
2026-07-29T22:27:09.647Z	saurolophus	2-manger	done
2026-07-29T22:27:09.647Z	saurolophus	3-ecosysteme	start
2026-07-29T22:27:09.650Z	saurolophus	3-ecosysteme	done
2026-07-29T22:27:09.650Z	saurolophus	4-paris	start
2026-07-29T22:27:09.652Z	saurolophus	4-paris	done
2026-07-29T22:27:09.652Z	saurolophus	5-funfact	start
2026-07-29T22:27:09.655Z	saurolophus	5-funfact	done
2026-07-29T22:27:55.580Z	saurolophus	1-echelle	start
2026-07-29T22:29:23.967Z	saurolophus	1-echelle	done
2026-07-29T22:29:23.967Z	saurolophus	2-manger	start
2026-07-29T22:30:27.777Z	saurolophus	2-manger	done
2026-07-29T22:30:27.777Z	saurolophus	3-ecosysteme	start
2026-07-29T22:32:10.514Z	saurolophus	3-ecosysteme	done
2026-07-29T22:32:10.515Z	saurolophus	4-paris	start
2026-07-29T22:33:28.063Z	saurolophus	4-paris	done
2026-07-29T22:33:28.063Z	saurolophus	5-funfact	start
2026-07-29T22:35:04.124Z	saurolophus	5-funfact	done
2026-07-29T22:49:38.255Z	saurolophus	1-echelle	start
2026-07-29T22:49:38.259Z	saurolophus	1-echelle	done
2026-07-29T22:49:38.260Z	saurolophus	2-manger	start
2026-07-29T22:49:38.262Z	saurolophus	2-manger	done
2026-07-29T22:49:38.262Z	saurolophus	3-ecosysteme	start
2026-07-29T22:49:38.265Z	saurolophus	3-ecosysteme	done
2026-07-29T22:49:38.265Z	saurolophus	4-paris	start
2026-07-29T22:49:38.267Z	saurolophus	4-paris	done
2026-07-29T22:49:38.268Z	saurolophus	5-funfact	start
2026-07-29T22:49:38.270Z	saurolophus	5-funfact	done
2026-07-29T22:50:01.395Z	saurolophus	1-echelle	start
2026-07-29T22:51:14.568Z	saurolophus	1-echelle	done
2026-07-29T22:51:14.568Z	saurolophus	2-manger	start
2026-07-29T22:51:14.571Z	saurolophus	2-manger	done
2026-07-29T22:51:14.572Z	saurolophus	3-ecosysteme	start
2026-07-29T22:51:14.575Z	saurolophus	3-ecosysteme	done
2026-07-29T22:51:14.575Z	saurolophus	4-paris	start
2026-07-29T22:51:14.579Z	saurolophus	4-paris	done
2026-07-29T22:51:14.580Z	saurolophus	5-funfact	start
2026-07-29T22:51:14.583Z	saurolophus	5-funfact	done
2026-07-29T22:51:45.925Z	saurolophus	1-echelle	start
2026-07-29T22:53:29.969Z	saurolophus	1-echelle	done
2026-07-29T22:53:29.969Z	saurolophus	2-manger	start
2026-07-29T22:53:29.971Z	saurolophus	2-manger	done
2026-07-29T22:53:29.972Z	saurolophus	3-ecosysteme	start
2026-07-29T22:53:29.975Z	saurolophus	3-ecosysteme	done
2026-07-29T22:53:29.976Z	saurolophus	4-paris	start
2026-07-29T22:53:29.987Z	saurolophus	4-paris	done
2026-07-29T22:53:29.988Z	saurolophus	5-funfact	start
2026-07-29T22:53:29.990Z	saurolophus	5-funfact	done
2026-07-30T00:10:08.183Z	saurolophus	1-echelle	start
2026-07-30T00:10:08.186Z	saurolophus	1-echelle	done
2026-07-30T00:10:08.187Z	saurolophus	2-manger	start
2026-07-30T00:10:08.189Z	saurolophus	2-manger	done
2026-07-30T00:10:08.189Z	saurolophus	3-ecosysteme	start
2026-07-30T00:10:08.192Z	saurolophus	3-ecosysteme	done
2026-07-30T00:10:08.192Z	saurolophus	4-paris	start
2026-07-30T00:10:08.194Z	saurolophus	4-paris	done
2026-07-30T00:10:08.195Z	saurolophus	5-funfact	start
2026-07-30T00:10:08.197Z	saurolophus	5-funfact	done
2026-07-30T00:10:44.211Z	saurolophus	1-echelle	start
